Molecule Name,MERS-CoV-MPro_fluorescence-dose-response_weizmann: IC50 (uM),MERS-CoV-MPro_fluorescence-dose-response_weizmann: Minh_Protease_MERS_Mpro_pIC50 (calc) (uM)
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016438,68.716,4.6
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016433,,5.64
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016432,,4.22
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016377,0.393,6.95
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016376,0.431,7.02
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016375,0.118,7.22
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016110,1.252,6.4
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016106,1.086,6.58
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016104,,3.56
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016101,1.207,6.48
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016097,0.113,7.23
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0016094,0.815,6.16
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015916,1.134,6.63
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015913,1.341,6.44
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015910,0.867,6.73
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015906,0.502,6.77
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015904,0.411,7.04
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015900,4.099,6.33
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015896,0.63,6.81
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015780,,4.01
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015777,28.316,4.75
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015773,5.264,6.05
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015679,2.187,6.41
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015677,1.054,6.72
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015672,1.069,6.71
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015669,1.163,6.65
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015666,1.646,6.47
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015663,1.279,6.57
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015660,1.101,6.67
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015657,1.017,6.74
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015656,0.595,6.92
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.172,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015652,1.338,6.67
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015648,5.586,5.94
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
ASAP-0015646,0.056,7.57
